Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
99;3;3;4.2111524698056453e+00;4.2111524698056471e+00;1.0000000000000000e+00;3.0256548055455140e-16;2.9351876631473216e-16;0.0000000000000000e+00;1.8352743545105648e-16;3.5709628117603941e-16;1.6310009356938548e-31
100;3;3;7.0171080556901106e+00;7.0171080556901151e+00;1.0000000000000000e+00;4.1051049941978728e-16;4.0770553542577972e-16;1.1102230246251565e-16;4.7619884439707635e-17;5.7443780630052745e-16;7.8798432361721131e-32
101;3;3;8.5681698136873035e+00;8.5681698136872928e+00;1.0000000000000000e+00;2.9226529966389223e-16;1.7678718922120038e-15;2.2204460492503131e-16;1.7789267421751322e-16;2.1261573627284168e-16;6.3299417927862395e-32
102;3;3;1.2173353428633414e+01;1.2173353428633424e+01;1.0000000000000000e+00;2.9024711135640670e-16;5.8271562413554081e-16;1.1102230246251565e-16;1.8899488474375194e-16;2.2171212500649693e-16;3.5627884409386966e-32
103;3;3;4.7561789586699614e+00;4.7561789586699623e+00;1.0000000000000000e+00;1.8218175734214821e-16;4.2108663029506353e-16;0.0000000000000000e+00;7.0105684903321566e-17;1.7507115905887076e-16;5.4589332543004876e-32
104;3;3;4.7916232157750098e+00;4.7916232157750098e+00;1.0000000000000000e+00;2.2265813852578600e-16;3.2370764339272072e-16;0.0000000000000000e+00;1.3800135402222912e-16;2.0703160167524559e-16;5.8258424599909041e-32
105;3;3;5.3248027267322282e+00;5.3248027267322282e+00;1.0000000000000000e+00;1.6996749443881482e-16;2.2265813852578600e-16;1.1102230246251565e-16;1.8357861718908787e-17;2.0907481708772456e-16;2.0760367985657944e-32
106;3;3;4.9241952391570969e+00;4.9241952391570969e+00;1.0000000000000000e+00;1.1666149724882014e-16;2.5839034696641471e-16;0.0000000000000000e+00;1.8611705110435606e-17;9.3850250314321915e-17;7.7819271805449573e-32
107;3;3;4.3029782156903265e+00;4.3029782156903247e+00;1.0000000000000000e+00;2.9083403470889874e-16;4.2032365334956161e-16;2.2204460492503131e-16;4.2713473909929042e-17;4.2026097038453249e-16;1.0604970708751904e-31
108;3;3;1.2533565445006305e+01;1.2533565445006309e+01;1.0000000000000000e+00;2.6431630432617469e-16;1.0583652040159956e-15;2.2204460492503131e-16;3.1353006361558720e-16;2.2241768221391486e-16;1.4662575086823078e-31
