Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
33;4;6;4.1015570227536378e+00;4.1015570227536360e+00;1.0000000000000000e+00;1.3214297116801536e-16;3.4851396216797643e-16;2.2204460492503131e-16;9.4706629707204838e-17;9.0336487417293354e-17;1.9626155733547190e-17
34;4;6;2.9883138998393339e+00;2.9883138998393348e+00;1.0000000000000000e+00;6.6071485584007679e-17;2.0078877832813800e-16;0.0000000000000000e+00;5.1863010249873171e-17;0.0000000000000000e+00;0.0000000000000000e+00
35;4;6;2.9209222573624767e+00;2.9209222573624762e+00;1.0000000000000000e+00;1.9229626863835641e-16;1.9296280882980161e-16;2.2204460492503131e-16;1.7350815201903315e-17;1.0871118688301737e-16;0.0000000000000000e+00
36;4;6;3.0257826389750391e+00;3.0257826389750391e+00;1.0000000000000000e+00;1.9229626863835641e-16;1.7034478123921013e-16;0.0000000000000000e+00;2.4815902303369522e-16;1.0882097813814196e-16;0.0000000000000000e+00
37;4;6;3.5314214868126275e+00;3.5314214868126266e+00;1.0000000000000000e+00;1.4444459513666497e-16;2.7159366132152486e-16;2.2204460492503131e-16;8.9938800974300257e-17;0.0000000000000000e+00;4.1633363423443370e-17
38;4;6;3.8791345711490002e+00;3.8791345711490020e+00;1.0000000000000000e+00;1.8358587643600644e-16;2.1573897883636653e-16;0.0000000000000000e+00;2.9676329598491983e-17;8.7087800086627567e-17;2.7755575615628914e-17
39;4;6;3.1217383712261610e+00;3.1217383712261606e+00;1.0000000000000000e+00;1.3141222102480508e-16;2.0770370905276124e-16;0.0000000000000000e+00;1.0619421662381403e-16;2.2095982448507632e-16;5.8878467200641560e-17
40;4;6;3.8771590529579072e+00;3.8771590529579045e+00;1.0000000000000000e+00;1.6024689053196368e-17;3.2249064637119440e-16;2.2204460492503131e-16;7.4889356380795788e-18;1.2312105798310902e-16;7.0763110837545946e-17
41;4;6;3.0206360645688322e+00;3.0206360645688339e+00;1.0000000000000000e+00;1.4422220147876730e-16;1.6104613185176098e-16;0.0000000000000000e+00;1.1024943970007458e-17;7.6927327799058464e-17;6.2063353831181828e-17
42;4;6;2.8480321157567436e+00;2.8480321157567441e+00;1.0000000000000000e+00;1.8129866073473580e-16;6.6071485584007679e-17;0.0000000000000000e+00;2.5830002309145709e-17;2.1680079311219858e-16;0.0000000000000000e+00
43;4;6;1.8652679844237859e+01;1.8652679844237859e+01;1.0000000000000000e+00;8.2589356980009599e-18;5.4413291869325802e-16;1.1102230246251565e-16;4.1548547708102506e-17;0.0000000000000000e+00;3.4694469519536142e-18
44;4;6;3.4612158518636664e+00;3.4612158518636664e+00;1.0000000000000000e+00;1.2819751242557095e-16;1.8756417653025728e-16;0.0000000000000000e+00;1.4424548136501274e-17;8.0035028427290794e-17;0.0000000000000000e+00
45;4;6;5.0745602600504389e+00;5.0745602600504416e+00;1.0000000000000000e+00;1.2819751242557095e-16;1.8200548080610227e-16;0.0000000000000000e+00;2.3228710698262121e-17;1.0583175332469830e-16;0.0000000000000000e+00
46;4;6;2.8646307463780061e+00;2.8646307463780056e+00;1.0000000000000000e+00;1.7916147020621912e-17;1.9262982703065677e-16;1.1102230246251565e-16;1.5082948773036498e-16;1.0845181286258530e-16;4.8074067159589095e-17
47;4;6;3.3613997953383712e+00;3.3613997953383699e+00;1.0000000000000000e+00;2.9548066628047715e-16;1.4795743881671371e-16;2.2204460492503131e-16;4.1160429201287340e-17;1.7986771618161744e-16;6.3596013107845015e-17
48;4;6;3.0501588309432623e+00;3.0501588309432632e+00;1.0000000000000000e+00;1.3214297116801536e-16;1.9296280882980161e-16;2.2204460492503131e-16;1.0082717739723261e-17;7.7584631690870632e-17;0.0000000000000000e+00
49;4;6;3.8161644905099772e+00;3.8161644905099790e+00;1.0000000000000000e+00;2.5639502485114189e-16;2.5652018718461626e-16;0.0000000000000000e+00;3.8696490952015043e-17;1.9275141499188345e-16;2.7755575615628914e-17
