Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
44;3;3;2.6130087430995221e+00;2.6130087430995226e+00;1.0000000000000000e+00;1.3043743442576667e-16;3.1471038694258454e-16;2.2204460492503131e-16;1.2792114218636427e-16;9.0914908781116013e-17;3.3286785708790785e-32
45;3;3;5.9635794336565988e+00;5.9635794336566033e+00;1.0000000000000000e+00;1.2819751242557095e-16;2.2262209511987996e-16;2.2204460492503131e-16;1.4465736150952422e-16;9.6455423441622049e-17;7.4346519860273213e-32
46;3;3;1.5386541201390655e+01;1.5386541201390646e+01;1.0000000000000000e+00;6.1179198945717561e-16;2.8065218631676664e-15;2.2204460492503131e-16;1.3054958642867699e-16;7.0434226369206974e-17;9.1905505831508791e-32
47;3;3;3.8457192188561975e+00;3.8457192188561984e+00;1.0000000000000000e+00;2.3867214656892000e-16;2.6723188523222878e-16;1.1102230246251565e-16;5.8500097966244315e-17;1.4735292189949636e-16;8.0621857874673108e-32
48;3;3;2.7469747816829369e+01;2.7469747816829475e+01;1.0000000000000000e+00;6.0159733279439622e-16;5.3271194441605743e-16;0.0000000000000000e+00;2.5391848574127909e-17;3.8026469026788525e-17;3.7174120413005747e-32
49;3;3;8.7247092183137056e+00;8.7247092183137074e+00;1.0000000000000000e+00;3.4121324343034990e-16;2.2658543416333901e-15;4.4408920985006262e-16;4.3566578527167870e-17;2.7522679285392286e-16;1.1863317281144775e-31
50;3;3;5.7782794386147396e+00;5.7782794386147414e+00;1.0000000000000000e+00;3.5181401018050203e-16;4.8638297136676727e-16;4.4408920985006262e-16;2.9066585942928867e-16;2.1125526484912670e-16;8.5336078859962978e-32
51;3;3;3.4971229581580094e+00;3.4971229581580108e+00;1.0000000000000000e+00;2.6064761420020661e-16;3.4366940062807447e-16;1.1102230246251565e-16;2.9275870856452772e-17;3.0046564737384554e-16;1.0723726074636986e-31
52;3;3;2.6130087430995226e+00;2.6130087430995208e+00;1.0000000000000000e+00;1.9494875626492581e-16;4.7347465140878905e-16;2.2204460492503131e-16;3.5118341919515810e-17;2.2069585664249663e-16;7.1567195217564466e-32
53;3;3;2.6130087430995270e+00;2.6130087430995270e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.5117661417492852e-16;2.2204460492503131e-16;1.2522798006361632e-16;1.0073341585918514e-16;1.2322639683684856e-32
54;3;3;8.1791662568571901e+00;8.1791662568571901e+00;1.0000000000000000e+00;1.4422220147876730e-16;3.8667345570812390e-16;2.2204460492503131e-16;2.2452350026697456e-17;1.5718676704551355e-16;1.4279535224239944e-32
55;3;3;8.1791662568571901e+00;8.1791662568572008e+00;1.0000000000000000e+00;5.2960324542773949e-16;9.5046806324423090e-16;1.1102230246251565e-16;9.4901634043718554e-17;5.1037639582472694e-16;2.5293819423492276e-31
56;3;3;2.6130087430995221e+00;2.6130087430995239e+00;1.0000000000000000e+00;3.1176798565727260e-16;3.7131187685532129e-16;2.2204460492503131e-16;1.3235326110787852e-16;2.5465090742953080e-16;1.3917902696444414e-31
57;3;3;2.6130087430995226e+00;2.6130087430995221e+00;1.0000000000000000e+00;4.7781057490485035e-17;3.1567518940492654e-16;1.1102230246251565e-16;5.6002422877721164e-17;1.0198481062112136e-16;1.9124756740014045e-32
58;3;3;2.6130087430995248e+00;2.6130087430995252e+00;1.0000000000000000e+00;9.2054830157378692e-17;1.8549918689772906e-16;0.0000000000000000e+00;4.1348898974020773e-17;9.0098706186757205e-17;1.5562638954493546e-32
59;3;3;1.3690210706785086e+01;1.3690210706785079e+01;1.0000000000000000e+00;2.6480162271386974e-16;9.1565359304519572e-16;2.2204460492503131e-16;2.2149238697798681e-17;1.4055328904432212e-16;5.2294413384767958e-32
60;3;3;2.6130087430995239e+00;2.6130087430995248e+00;1.0000000000000000e+00;3.1615781520262562e-16;3.9423666307441521e-16;2.2204460492503131e-16;3.4533738471746962e-17;1.9245092077697944e-16;1.3917902696444414e-31
61;3;3;5.5975950991026473e+01;5.5975950991026465e+01;1.0000000000000000e+00;2.9688953128751863e-16;4.1559066396917699e-14;0.0000000000000000e+00;4.6212295673695246e-17;2.8034245184085718e-17;1.1070524419820180e-31
62;3;3;3.5362884591842421e+00;3.5362884591842429e+00;1.0000000000000000e+00;1.3431136888747398e-16;3.3508463969238558e-16;2.2204460492503131e-16;2.0382843461667133e-17;1.5536183322114500e-16;1.1501919520055635e-32
63;3;3;4.3649618450888612e+00;4.3649618450888568e+00;1.0000000000000000e+00;1.6024689053196368e-17;2.1424054405698217e-16;1.1102230246251565e-16;3.5116458819951977e-17;1.4032855078815694e-16;1.6240867301826893e-32
64;3;3;4.3649618450888594e+00;4.3649618450888577e+00;1.0000000000000000e+00;8.0123445265981841e-18;2.6477131637640694e-16;1.1102230246251565e-16;3.5052083955882809e-17;1.4032855078815694e-16;1.6240867301826896e-32
65;3;3;6.5106082884086014e+00;6.5106082884086041e+00;1.0000000000000000e+00;1.8578212770476689e-16;3.5544235121658009e-16;0.0000000000000000e+00;2.0921015879858658e-16;5.1816158971901813e-17;4.1354046650603190e-32
66;3;3;9.4214801602976266e+00;9.4214801602976301e+00;1.0000000000000000e+00;2.6503455923653056e-16;9.2450080487830439e-16;2.2204460492503131e-16;6.8036879088790404e-17;9.5136877184795574e-17;3.0735052889547378e-32
67;3;3;8.9981311618333315e+00;8.9981311618333368e+00;1.0000000000000000e+00;2.9428328160568809e-16;2.0117846754722446e-15;2.2204460492503131e-16;4.5444196654744921e-17;1.8270364688314625e-16;4.3753777569291661e-32
68;3;3;4.6580287275445711e+00;4.6580287275445738e+00;1.0000000000000000e+00;2.0046879600795812e-16;2.7537881465400972e-16;0.0000000000000000e+00;1.0030311775343353e-16;1.6843280464963415e-16;1.0374672207877472e-31
69;3;3;4.8065942354036864e+00;4.8065942354036864e+00;1.0000000000000000e+00;1.2919517348320736e-16;1.9560625815268048e-16;2.2204460492503131e-16;1.7641817857897325e-17;1.9283820007003985e-16;1.8318889112587340e-32
70;3;3;5.7177988131282707e+00;5.7177988131282742e+00;1.0000000000000000e+00;4.2064808764640466e-17;2.9543313569604721e-16;0.0000000000000000e+00;2.6102991769841552e-16;8.4432514403035181e-17;1.9405736187840488e-32
71;3;3;4.0031498029617252e+00;4.0031498029617243e+00;1.0000000000000000e+00;1.8909812082828768e-16;3.6577032885418685e-16;1.1102230246251565e-16;3.7417210181478027e-17;1.4446137053966860e-16;8.2699476981765459e-32
72;3;3;5.7064105320658323e+00;5.7064105320658314e+00;1.0000000000000000e+00;1.5224772363326338e-16;3.7024054855156202e-16;1.1102230246251565e-16;2.2424277869778590e-16;8.4958729990382416e-17;4.2981208141371868e-32
73;3;3;3.7502380530931205e+00;3.7502380530931205e+00;1.0000000000000000e+00;9.8782817592747348e-17;2.9066153321997520e-16;3.3306690738754696e-16;5.9941888593365725e-17;5.0144416038723494e-17;2.2730495144390405e-32
