Id;error_L2;error_H1;norm_L2;norm_H1
71;3.5602796320623173e-06;2.6821535124554896e-04;4.7771234251129460e-03;1.1491414081525927e-02
72;6.5135767849912954e-07;1.4442760801948677e-03;3.1983824647732820e-03;2.3598791848659650e-03
73;9.5887967499577973e-06;5.3727716769593559e-03;1.5018539305172069e-02;1.6163643502106962e-02
74;1.0053080056243021e-05;5.4558257251796534e-03;1.5047139891850756e-02;1.5964463274407922e-02
75;2.2894106382509791e-06;2.6652042036129445e-04;5.2440243643598556e-03;3.8370711268141483e-02
76;8.8663670391594903e-06;1.5249854888393097e-04;1.0163349845238479e-02;4.2423231194141714e-03
77;1.1759633765915104e-05;3.0807594371355949e-04;1.5335065544149639e-02;8.2492788571592937e-03
78;2.8912281852053009e-05;1.3576586343724186e-03;2.3645411959711635e-02;3.9888729428387892e-02
79;2.5050975032068050e-05;4.7343386460787113e-04;2.2294113685842977e-02;1.5465820046573809e-02
80;2.0757004108107354e-06;1.3601597463613862e-03;5.2545226787737345e-03;1.8342304933075437e-02
81;1.0398257612537216e-05;5.3996572390194197e-04;1.2134915454490247e-02;4.9165171768209337e-02
82;2.6439476804709480e-05;3.2659362962658492e-03;1.9850951663420682e-02;4.1016510012224353e-02
83;1.4252200747033212e-05;2.6994916327822288e-04;1.3745293723085784e-02;8.0930442172721870e-03
84;1.2470881740490396e-05;7.0027816438419863e-03;3.2416139685578604e-02;2.0762562382131200e-01
85;1.7356350793981409e-06;2.1264021757893252e-04;4.1002046990630285e-03;2.6602372420370994e-02
86;1.3021320346112317e-05;6.8551829610355658e-04;1.4288722006143891e-02;7.8884766125968970e-03
87;6.4484427919068706e-06;3.0334451892803573e-04;7.2062433621362682e-03;6.8978756918205830e-03
88;2.7882901402485998e-06;1.8220321156696999e-05;3.3940364214218900e-03;3.1577268949906272e-03
89;5.4554767137727958e-06;5.7610933937599985e-05;7.9516923614131943e-03;2.7620000082310926e-03
90;1.1079381643643182e-05;2.7524608888354678e-04;1.2928346848912767e-02;7.2255084254755882e-03
91;6.8898921676161292e-06;2.9531702285763789e-04;6.6978406189437036e-03;8.3831702459078675e-03
92;4.2107129537105777e-06;4.2182166072926802e-04;3.8232073592968483e-03;1.6054631382242637e-02
93;2.1598329474781317e-06;3.1399798348190306e-05;2.1049379543001063e-03;8.6188183467029219e-03
94;5.4042119328940674e-06;2.0209837813689138e-04;4.2618959933157256e-03;1.4744944649330861e-02
95;7.3094549944302657e-06;1.6386813553730188e-04;4.9918030389620952e-03;1.0783621254148045e-02
96;3.9810474367779695e-06;3.0168824899882776e-03;1.0610208523993227e-02;5.8873289844406124e-02
97;7.9884646102383017e-06;1.5263729298847241e-04;5.8614104043548639e-03;9.6698841685222744e-03
98;1.8944907692534491e-06;2.1106639557799546e-05;2.9724829449024508e-03;1.2417990126026882e-03
99;1.6259119585088300e-05;3.4446382069465821e-04;1.7101303137003344e-02;1.7768835879435736e-02
100;4.2093247741685061e-06;6.6705144213568163e-05;3.9702641046486043e-03;6.4433859204576852e-03
101;6.1822247880096093e-05;2.7647500328897502e-03;3.4999785635590641e-02;7.0149999543722030e-02
102;9.1832677922044779e-06;1.2881767567084565e-04;9.4853402209623371e-03;1.4307284194581004e-02
103;3.9886265952564022e-06;3.5768218400941683e-03;1.0447922208929877e-02;2.2553182732670964e-02
104;1.8439506745878807e-05;3.9037229971918179e-03;1.2383503711400023e-02;1.8922377192043142e-02
105;2.7362082664721284e-06;3.7646703006377299e-04;6.1442117419662151e-03;4.0435487603701276e-02
106;1.2259309589043240e-06;6.4389861726922007e-04;6.3262653930043029e-03;1.4919025667096204e-02
107;7.5644661605099979e-06;1.3614423670792061e-04;7.9761278377058521e-03;1.7051725200470609e-02
108;4.7023649148391925e-06;1.7258658359011606e-04;3.6590099145250871e-03;7.6024492008992268e-03
109;3.5202964845137801e-06;1.8775545500749740e-04;3.0962845013282449e-03;7.0875993873852506e-03
110;1.5556935875059359e-05;1.6707775673197166e-02;2.9668713774659933e-02;2.1555579287794939e-02
111;5.0678866953422114e-06;1.5837881759432086e-03;5.9390556228334527e-03;1.4276021297493061e-02
112;1.1567467238051966e-05;6.3916290301100041e-03;2.3633092425675649e-02;8.7873697418889188e-02
113;1.5956564244681394e-06;3.6439424350577310e-03;3.8343975797598892e-02;2.8700916955083478e-01
114;1.9253192890682410e-05;4.4051310409471588e-04;1.9837610972609762e-02;1.4127339364385413e-02
115;7.9384388347802403e-06;2.0145224635831964e-04;1.0532000434282473e-02;4.5580153931689075e-03
116;6.6191776852497268e-06;3.9325772868333657e-03;4.2695395238133010e-02;3.2754305754174384e-01
117;1.1174457819173348e-05;2.9331278625854850e-04;1.0157037170838495e-02;7.7541726487512126e-03
118;8.4706931431498565e-05;1.7538859202410551e-02;6.6600855648953267e-02;1.0487529327324535e-01
119;2.5942958530315142e-04;1.2863947380369729e-02;1.1048088528305677e-01;1.7759238389377174e-01
120;7.5800416425919815e-05;2.0275743274235883e-02;8.3199673476007541e-02;1.2529464268202539e-01
121;5.2464115363539425e-05;1.0739293814890827e-02;6.8292772760556647e-02;1.5562579417437458e-01
122;4.9465237807514882e-04;3.4175554645776970e-02;2.2760262239152673e-01;2.6523434960522332e-05
123;1.8427791402174495e-04;8.5824297127271819e-03;8.8940337050368357e-02;1.7723551497446249e-01
124;1.4552553787122594e-04;2.3295313690287506e-02;9.0250505774518111e-02;1.3172255203187044e-01
125;2.4181261478218924e-04;1.2072160868219783e-02;1.0621702032819244e-01;2.0044463234476473e-01
126;8.5780437975011708e-05;1.9381277456490743e-02;6.2874993158939407e-02;9.7684257828649923e-02
